folioviv,foliohog,numren,ambito,sinco,factor_w,tam_hogar,dependientes,ingreso_pc_mensual,linea_pobreza,linea_pobreza_extrema,_bajo_lp,_bajo_lpei
1916457705,1,01,urbano,2544,881,1,0,152335.99,4660.52,2366.33,0.0,0.0
1916457706,1,01,urbano,2271,881,1,0,43124.47,4660.52,2366.33,0.0,0.0
1916458204,1,01,urbano,4312,723,1,0,94329.23,4660.52,2366.33,0.0,0.0
1916458206,1,01,urbano,2171,723,2,1,264369.01,4660.52,2366.33,0.0,0.0
1916460205,1,01,urbano,2271,737,3,2,77242.54333333333,4660.52,2366.33,0.0,0.0
1916468504,1,01,urbano,2271,905,4,3,43824.5075,4660.52,2366.33,0.0,0.0
1916472705,1,01,urbano,1322,979,1,0,72786.86,4660.52,2366.33,0.0,0.0
1916482904,1,01,urbano,5212,896,4,3,17989.625,4660.52,2366.33,0.0,0.0
1916493305,1,01,urbano,2552,1241,1,0,47659.23,4660.52,2366.33,0.0,0.0
1916497824,1,01,urbano,2544,530,5,4,14252.448,4660.52,2366.33,0.0,0.0
1916499901,1,01,urbano,1422,813,1,0,44021.73,4660.52,2366.33,0.0,0.0
1916501401,1,01,urbano,2655,934,4,3,74797.185,4660.52,2366.33,0.0,0.0
1916510701,1,01,urbano,2271,900,2,1,72344.245,4660.52,2366.33,0.0,0.0
1916515405,1,01,urbano,2271,912,3,2,71268.39666666667,4660.52,2366.33,0.0,0.0
1916520803,1,01,urbano,2543,921,2,1,75983.595,4660.52,2366.33,0.0,0.0
1916529702,1,01,urbano,2271,587,2,1,61336.62,4660.52,2366.33,0.0,0.0
1916535603,1,01,urbano,7223,758,8,7,11616.90875,4660.52,2366.33,0.0,0.0
1916539803,1,01,urbano,2271,1001,3,2,52327.85666666667,4660.52,2366.33,0.0,0.0
1916545503,1,01,urbano,4312,736,3,2,31072.396666666667,4660.52,2366.33,0.0,0.0
1916550301,1,01,urbano,2271,1012,4,3,79793.3375,4660.52,2366.33,0.0,0.0
1916559305,1,01,urbano,2172,898,3,2,18880.27,4660.52,2366.33,0.0,0.0
1966566511,1,01,rural,2544,41,4,3,20235.3775,3342.21,1795.77,0.0,0.0
1966574716,1,01,rural,4312,42,4,3,84030.73,3342.21,1795.77,0.0,0.0
1966603204,1,01,rural,7353,45,4,3,14398.1575,3342.21,1795.77,0.0,0.0
1966614821,1,01,rural,1421,44,1,0,45355.48,3342.21,1795.77,0.0,0.0
1966624020,1,01,rural,7301,40,3,2,17810.123333333333,3342.21,1795.77,0.0,0.0
1966639202,1,01,rural,4312,45,2,1,32366.96,3342.21,1795.77,0.0,0.0
1966641511,1,01,rural,2172,34,5,4,30601.218,3342.21,1795.77,0.0,0.0
2006642305,1,01,urbano,2271,749,4,3,12455.1225,4660.52,2366.33,0.0,0.0
2006642306,1,01,urbano,7343,749,6,5,15494.913333333332,4660.52,2366.33,0.0,0.0
2006646401,1,01,urbano,4312,652,3,2,25272.36333333333,4660.52,2366.33,0.0,0.0
2006646609,1,01,urbano,7999,652,4,3,8277.225,4660.52,2366.33,0.0,0.0
2006646815,1,01,urbano,2172,652,2,1,24049.17,4660.52,2366.33,0.0,0.0
2006648022,1,01,urbano,7322,632,1,0,29308.63,4660.52,2366.33,0.0,0.0
2006652923,1,01,urbano,2172,478,4,3,37298.55,4660.52,2366.33,0.0,0.0
2006654703,1,01,urbano,2543,630,4,3,27427.6825,4660.52,2366.33,0.0,0.0
2006662201,1,01,urbano,2172,627,3,2,28285.99,4660.52,2366.33,0.0,0.0
2006662204,1,01,urbano,2131,627,1,0,65844.88,4660.52,2366.33,0.0,0.0
2006662206,1,01,urbano,2172,627,1,0,45031.57,4660.52,2366.33,0.0,0.0
2006677503,1,01,urbano,2172,588,7,6,14305.255714285713,4660.52,2366.33,0.0,0.0
2006679304,1,01,urbano,2625,559,1,0,13619.13,4660.52,2366.33,0.0,0.0
2006680206,1,01,urbano,7343,693,3,2,18058.073333333334,4660.52,2366.33,0.0,0.0
2006681205,1,01,urbano,5212,552,4,3,6582.105,4660.52,2366.33,0.0,0.0
2006690802,1,01,urbano,7321,371,5,4,3896.96,4660.52,2366.33,1.0,0.0
2006704603,1,01,urbano,7343,456,6,5,17874.908333333333,4660.52,2366.33,0.0,0.0
2006708512,1,01,urbano,7332,536,4,3,3075.205,4660.52,2366.33,1.0,0.0
2006708718,1,01,urbano,7332,536,3,2,4364.16,4660.52,2366.33,1.0,0.0
2006717021,1,01,urbano,3222,534,5,4,8103.312,4660.52,2366.33,0.0,0.0
2006717404,1,01,urbano,3222,534,4,3,41319.6925,4660.52,2366.33,0.0,0.0
2006721022,1,01,urbano,7343,617,2,1,14633.665,4660.52,2366.33,0.0,0.0
2006721305,1,01,urbano,7611,617,5,4,7774.3679999999995,4660.52,2366.33,0.0,0.0
2006738001,1,01,urbano,7611,412,2,1,15188.28,4660.52,2366.33,0.0,0.0
2006738005,1,01,urbano,7611,412,4,3,7374.03,4660.52,2366.33,0.0,0.0
2006745408,1,01,urbano,7321,745,6,5,10639.658333333333,4660.52,2366.33,0.0,0.0
2006745613,1,01,urbano,2655,745,4,3,17007.005,4660.52,2366.33,0.0,0.0
2006750604,1,01,urbano,2172,781,4,3,10870.0775,4660.52,2366.33,0.0,0.0
2006752201,1,01,urbano,7223,357,1,0,28624.81,4660.52,2366.33,0.0,0.0
2006752824,1,01,urbano,2544,357,1,0,23985.94,4660.52,2366.33,0.0,0.0
2066758206,1,01,rural,2544,394,2,1,22404.275,3342.21,1795.77,0.0,0.0
2066758921,1,01,rural,2271,394,2,1,60874.815,3342.21,1795.77,0.0,0.0
2066759410,1,01,rural,7343,303,9,8,4008.1922222222224,3342.21,1795.77,0.0,0.0
2066759923,2,01,rural,7343,303,4,3,3022.8225,3342.21,1795.77,1.0,0.0
2066759924,1,01,rural,7343,303,2,1,5904.955,3342.21,1795.77,0.0,0.0
2066765921,1,01,rural,7313,302,1,0,9726.64,3342.21,1795.77,0.0,0.0
2066765922,1,01,rural,7313,302,2,1,10668.075,3342.21,1795.77,0.0,0.0
2066766616,1,01,rural,2172,417,2,1,17663.11,3342.21,1795.77,0.0,0.0
2066768407,1,01,rural,7343,345,3,2,10865.526666666667,3342.21,1795.77,0.0,0.0
2066768408,1,01,rural,7343,345,5,4,1884.25,3342.21,1795.77,1.0,0.0
2066768410,1,01,rural,7343,345,1,0,16222.23,3342.21,1795.77,0.0,0.0
2066768919,1,01,rural,7343,345,1,0,7891.48,3342.21,1795.77,0.0,0.0
2066768924,1,01,rural,7343,345,3,2,2859.1566666666663,3342.21,1795.77,1.0,0.0
2066777019,1,01,rural,2172,271,4,3,10557.9975,3342.21,1795.77,0.0,0.0
2066779616,1,01,rural,2173,403,6,5,19118.54,3342.21,1795.77,0.0,0.0
2066781306,1,01,rural,4312,171,3,2,30665.513333333332,3342.21,1795.77,0.0,0.0
2066781306,1,01,rural,2172,171,3,2,30665.513333333332,3342.21,1795.77,0.0,0.0
2066783718,1,01,rural,1421,356,8,7,4792.1775,3342.21,1795.77,0.0,0.0
2066784814,1,01,rural,2172,345,6,5,6237.485000000001,3342.21,1795.77,0.0,0.0
2066785202,1,01,rural,4312,389,3,2,22880.163333333334,3342.21,1795.77,0.0,0.0
2066785205,1,01,rural,7332,389,3,2,15040.413333333332,3342.21,1795.77,0.0,0.0
2066785511,1,01,rural,7332,389,7,6,6266.205714285715,3342.21,1795.77,0.0,0.0
2066785919,1,01,rural,7332,389,3,2,8255.78,3342.21,1795.77,0.0,0.0
2066785924,1,01,rural,7332,389,3,2,15780.51,3342.21,1795.77,0.0,0.0
2066786404,1,01,rural,7313,350,2,1,6063.18,3342.21,1795.77,0.0,0.0
2066786814,1,01,rural,7313,350,4,3,7932.5325,3342.21,1795.77,0.0,0.0
2066788508,1,01,rural,2172,307,3,2,3906.476666666667,3342.21,1795.77,0.0,0.0
2066788511,1,01,rural,7343,307,3,2,13291.026666666667,3342.21,1795.77,0.0,0.0
2066790024,1,01,rural,7343,329,5,4,6369.030000000001,3342.21,1795.77,0.0,0.0
2066792019,1,01,rural,3222,327,4,3,17965.38,3342.21,1795.77,0.0,0.0
2066796609,1,01,rural,7223,360,3,2,7939.243333333333,3342.21,1795.77,0.0,0.0
2066799410,1,01,rural,2544,338,5,4,17180.52,3342.21,1795.77,0.0,0.0
2066801206,1,01,rural,7313,370,3,2,3071.8933333333334,3342.21,1795.77,1.0,0.0
2066801614,1,01,rural,7313,370,2,1,4358.09,3342.21,1795.77,0.0,0.0
2066805508,1,01,rural,7353,359,2,1,6047.7,3342.21,1795.77,0.0,0.0
2066806206,1,01,rural,7342,394,2,1,37970.94,3342.21,1795.77,0.0,0.0
2066810607,1,01,rural,7342,333,5,4,6676.784,3342.21,1795.77,0.0,0.0
2066813607,1,01,rural,2144,415,2,1,89336.04,3342.21,1795.77,0.0,0.0
2066813610,1,01,rural,1721,415,4,3,57327.5275,3342.21,1795.77,0.0,0.0
2066816023,1,01,rural,7332,385,1,0,23693.97,3342.21,1795.77,0.0,0.0
2066818924,1,01,rural,2172,348,5,4,9108.234,3342.21,1795.77,0.0,0.0
2066821607,1,01,rural,7343,357,2,1,8492.38,3342.21,1795.77,0.0,0.0
2066821814,1,01,rural,7611,357,2,1,5324.205,3342.21,1795.77,0.0,0.0
2066822303,1,01,rural,7313,351,6,5,3459.4066666666663,3342.21,1795.77,0.0,0.0
2066822306,1,01,rural,7313,351,1,0,20256.04,3342.21,1795.77,0.0,0.0
2066822509,1,01,rural,7313,351,2,1,21774.96,3342.21,1795.77,0.0,0.0
2066822713,1,01,rural,7313,351,8,7,8237.66625,3342.21,1795.77,0.0,0.0
2066822919,1,01,rural,7313,351,1,0,17575.15,3342.21,1795.77,0.0,0.0
2066822923,1,01,rural,7313,351,1,0,6632.46,3342.21,1795.77,0.0,0.0
2106849024,1,01,urbano,7999,741,2,1,10858.865,4660.52,2366.33,0.0,0.0
2106849303,1,01,urbano,5212,741,2,1,65783.795,4660.52,2366.33,0.0,0.0
2106850021,1,01,urbano,2162,912,4,3,19804.515,4660.52,2366.33,0.0,0.0
2106851511,1,01,urbano,4312,830,5,4,24646.98,4660.52,2366.33,0.0,0.0
2106853021,1,01,urbano,2172,1286,3,2,27334.233333333334,4660.52,2366.33,0.0,0.0
2106856022,1,01,urbano,7353,1017,2,1,19310.51,4660.52,2366.33,0.0,0.0
2106861906,1,01,urbano,2172,962,7,6,10342.061428571427,4660.52,2366.33,0.0,0.0
2106864804,1,01,urbano,2655,1198,3,2,13139.339999999998,4660.52,2366.33,0.0,0.0
2106865206,1,01,urbano,7342,907,7,6,12841.94,4660.52,2366.33,0.0,0.0
2106867903,1,01,urbano,2271,758,1,0,52047.77,4660.52,2366.33,0.0,0.0
2106883803,1,01,urbano,2655,716,3,2,39819.66333333334,4660.52,2366.33,0.0,0.0
2106887001,1,01,urbano,2544,753,3,2,58840.700000000004,4660.52,2366.33,0.0,0.0
2106904604,1,01,urbano,2552,768,2,1,27615.345,4660.52,2366.33,0.0,0.0
2106904606,1,01,urbano,2271,768,2,1,160450.795,4660.52,2366.33,0.0,0.0
2106908703,1,01,urbano,2271,921,6,5,7682.783333333333,4660.52,2366.33,0.0,0.0
2106918303,1,01,urbano,2271,933,2,1,56366.25,4660.52,2366.33,0.0,0.0
2106919304,1,01,urbano,2271,675,1,0,69543.28,4660.52,2366.33,0.0,0.0
2106924006,1,01,urbano,2151,500,1,0,76208.47,4660.52,2366.33,0.0,0.0
2106934206,1,01,urbano,2552,879,1,0,61865.99,4660.52,2366.33,0.0,0.0
2106939504,1,01,urbano,2172,1170,4,3,14138.785,4660.52,2366.33,0.0,0.0
2106946306,1,01,urbano,1721,719,4,3,54607.6975,4660.52,2366.33,0.0,0.0
2106958903,1,01,urbano,1422,865,2,1,86583.965,4660.52,2366.33,0.0,0.0
2106959505,1,01,urbano,2162,897,2,1,30796.62,4660.52,2366.33,0.0,0.0
2106959506,1,01,urbano,9713,897,3,2,10245.643333333333,4660.52,2366.33,0.0,0.0
2106961201,2,01,urbano,2271,797,1,0,41282.27,4660.52,2366.33,0.0,0.0
2106965704,1,01,urbano,1421,953,3,2,28783.13333333333,4660.52,2366.33,0.0,0.0
2106997806,1,01,urbano,2162,1184,2,1,51295.07,4660.52,2366.33,0.0,0.0
2107003511,1,01,urbano,7342,701,5,4,4689.338,4660.52,2366.33,0.0,0.0
2117007503,1,01,urbano,2544,871,2,1,18733.245,4660.52,2366.33,0.0,0.0
2117007505,1,01,urbano,2271,871,4,3,19106.655,4660.52,2366.33,0.0,0.0
2117026804,1,01,urbano,7301,1180,5,4,9277.374,4660.52,2366.33,0.0,0.0
2117027404,1,01,urbano,2271,792,1,0,48272.28,4660.52,2366.33,0.0,0.0
2117031001,1,01,urbano,1421,959,4,3,39750.515,4660.52,2366.33,0.0,0.0
2117035202,1,01,urbano,7342,952,4,3,5729.22,4660.52,2366.33,0.0,0.0
2117035205,1,01,urbano,2161,952,6,5,5993.541666666667,4660.52,2366.33,0.0,0.0
2117035509,1,01,urbano,2655,952,3,2,13249.550000000001,4660.52,2366.33,0.0,0.0
2117035714,1,01,urbano,2655,952,4,3,7185.24,4660.52,2366.33,0.0,0.0
2117035922,1,01,urbano,2655,952,5,4,9185.472,4660.52,2366.33,0.0,0.0
2117038304,1,01,urbano,7332,972,1,0,13759.23,4660.52,2366.33,0.0,0.0
2117046303,1,01,urbano,2542,1221,2,1,38450.53,4660.52,2366.33,0.0,0.0
2167047020,1,01,rural,2172,915,4,3,12723.5025,3342.21,1795.77,0.0,0.0
2167050302,1,01,rural,7611,1032,5,4,14235.764000000001,3342.21,1795.77,0.0,0.0
2167050714,1,01,rural,7611,1032,3,2,24071.946666666667,3342.21,1795.77,0.0,0.0
2167053920,1,01,rural,2552,844,1,0,30410.61,3342.21,1795.77,0.0,0.0
2167053921,1,01,rural,1421,844,6,5,11307.730000000001,3342.21,1795.77,0.0,0.0
2167054717,1,01,rural,7332,851,4,3,13413.925,3342.21,1795.77,0.0,0.0
2167055612,1,01,rural,4312,788,3,2,8200.976666666667,3342.21,1795.77,0.0,0.0
2167059019,1,01,rural,2172,754,4,3,5115.7475,3342.21,1795.77,0.0,0.0
2167060920,1,01,rural,2172,746,6,5,4638.848333333333,3342.21,1795.77,0.0,0.0
2167066202,1,01,rural,2172,773,5,4,3483.386,3342.21,1795.77,0.0,0.0
2167066205,1,01,rural,2172,773,5,4,10364.944,3342.21,1795.77,0.0,0.0
2167066411,1,01,rural,2172,773,3,2,10032.16,3342.21,1795.77,0.0,0.0
2167066920,1,01,rural,2172,773,4,3,7183.605,3342.21,1795.77,0.0,0.0
2167074819,1,01,rural,8144,778,3,2,8184.416666666667,3342.21,1795.77,0.0,0.0
2207078905,1,01,urbano,1422,240,1,0,51701.07,4660.52,2366.33,0.0,0.0
2207079203,1,01,urbano,2271,285,1,0,90841.0,4660.52,2366.33,0.0,0.0
2207091503,1,01,urbano,9713,272,3,2,4589.92,4660.52,2366.33,1.0,0.0
2207096804,1,01,urbano,2271,387,2,1,94964.73,4660.52,2366.33,0.0,0.0
2207106703,1,01,urbano,2552,459,4,3,38850.66,4660.52,2366.33,0.0,0.0
2207108202,1,01,urbano,7301,441,3,2,55296.869999999995,4660.52,2366.33,0.0,0.0
2207114502,1,01,urbano,2655,420,2,1,43729.715,4660.52,2366.33,0.0,0.0
2207117201,1,01,urbano,2271,278,5,4,16201.678,4660.52,2366.33,0.0,0.0
2207132805,1,01,urbano,7999,307,4,3,17270.255,4660.52,2366.33,0.0,0.0
2207134202,1,01,urbano,2271,605,4,3,48678.075,4660.52,2366.33,0.0,0.0
2207135005,1,01,urbano,2271,329,3,2,29079.583333333332,4660.52,2366.33,0.0,0.0
2207136702,1,01,urbano,7313,87,2,1,13788.515,4660.52,2366.33,0.0,0.0
2207136705,1,01,urbano,7342,87,2,1,41086.155,4660.52,2366.33,0.0,0.0
2207138403,1,01,urbano,2162,194,2,1,61151.07,4660.52,2366.33,0.0,0.0
2207149617,2,01,urbano,5212,292,3,2,12277.963333333333,4660.52,2366.33,0.0,0.0
2207151024,1,01,urbano,2163,350,1,0,31568.33,4660.52,2366.33,0.0,0.0
2207155203,1,01,urbano,5212,350,2,1,33371.135,4660.52,2366.33,0.0,0.0
2207159601,1,01,urbano,2636,412,3,2,38261.136666666665,4660.52,2366.33,0.0,0.0
2207164901,1,01,urbano,2271,642,1,0,101916.28,4660.52,2366.33,0.0,0.0
2207166404,1,01,urbano,2161,309,3,2,48288.206666666665,4660.52,2366.33,0.0,0.0
2207185606,1,01,urbano,2542,325,1,0,44215.2,4660.52,2366.33,0.0,0.0
2207187003,1,01,urbano,1322,408,4,3,44362.5425,4660.52,2366.33,0.0,0.0
2207192002,1,01,urbano,7353,333,2,1,23508.105,4660.52,2366.33,0.0,0.0
2207192003,1,01,urbano,2163,333,1,0,47467.97,4660.52,2366.33,0.0,0.0
2207199906,1,01,urbano,2552,322,2,1,34239.125,4660.52,2366.33,0.0,0.0
2207204602,1,01,urbano,2544,391,3,2,36088.97,4660.52,2366.33,0.0,0.0
2207219603,1,01,urbano,1421,478,2,1,74105.665,4660.52,2366.33,0.0,0.0
2207227303,1,01,urbano,2271,420,5,4,52994.31999999999,4660.52,2366.33,0.0,0.0
2207240701,1,01,urbano,2271,547,2,1,115537.91,4660.52,2366.33,0.0,0.0
2207241905,2,01,urbano,2162,349,1,0,41984.91,4660.52,2366.33,0.0,0.0
2207241905,2,01,urbano,2162,349,1,0,41984.91,4660.52,2366.33,0.0,0.0
2207246403,1,01,urbano,2542,386,5,4,28112.376,4660.52,2366.33,0.0,0.0
2207250502,1,01,urbano,2542,710,4,3,33785.585,4660.52,2366.33,0.0,0.0
2207251605,1,01,urbano,2271,871,2,1,127177.855,4660.52,2366.33,0.0,0.0
2207254001,1,01,urbano,2271,928,4,3,87262.045,4660.52,2366.33,0.0,0.0
2207262702,1,01,urbano,7999,335,3,2,13172.12,4660.52,2366.33,0.0,0.0
2207263005,1,01,urbano,7321,377,4,3,37692.145,4660.52,2366.33,0.0,0.0
2207264906,1,01,urbano,2655,268,3,2,31620.146666666667,4660.52,2366.33,0.0,0.0
2207268605,1,01,urbano,2162,337,4,3,28979.0575,4660.52,2366.33,0.0,0.0
2207274902,1,01,urbano,5212,409,3,2,29368.33,4660.52,2366.33,0.0,0.0
2207282503,1,01,urbano,2655,295,6,5,11117.716666666667,4660.52,2366.33,0.0,0.0
2207288901,1,01,urbano,2271,314,2,1,35926.61,4660.52,2366.33,0.0,0.0
2207294405,1,01,urbano,7322,266,4,3,54425.2175,4660.52,2366.33,0.0,0.0
2207295706,1,01,urbano,2271,373,5,4,24715.557999999997,4660.52,2366.33,0.0,0.0
2207303802,3,01,urbano,7343,360,1,0,29780.03,4660.52,2366.33,0.0,0.0
2207316606,1,01,urbano,2271,467,2,1,102491.795,4660.52,2366.33,0.0,0.0
2207318705,1,01,urbano,2271,204,4,3,28900.455,4660.52,2366.33,0.0,0.0
2207326301,1,01,urbano,2271,412,1,0,48660.57,4660.52,2366.33,0.0,0.0
2207326306,1,01,urbano,5212,412,3,2,23216.083333333332,4660.52,2366.33,0.0,0.0
2207327502,1,01,urbano,1722,467,2,1,42554.34,4660.52,2366.33,0.0,0.0
2207327502,2,01,urbano,2553,467,1,0,34679.34,4660.52,2366.33,0.0,0.0
2207330806,1,01,urbano,2655,310,2,1,59194.905,4660.52,2366.33,0.0,0.0
2207337901,1,01,urbano,7401,233,3,2,17282.606666666667,4660.52,2366.33,0.0,0.0
2207337903,1,01,urbano,1322,233,3,2,83200.81999999999,4660.52,2366.33,0.0,0.0
2207338806,1,01,urbano,2271,390,3,2,50934.41333333333,4660.52,2366.33,0.0,0.0
2207341905,1,01,urbano,2271,332,3,2,13007.13,4660.52,2366.33,0.0,0.0
2207360919,1,01,urbano,7313,296,2,1,27329.28,4660.52,2366.33,0.0,0.0
2207385301,1,01,urbano,7601,310,2,1,40048.725,4660.52,2366.33,0.0,0.0
2267392020,1,01,rural,7343,52,1,0,14318.94,3342.21,1795.77,0.0,0.0
2267392306,1,01,rural,7332,52,1,0,14064.45,3342.21,1795.77,0.0,0.0
2267393201,1,01,rural,7332,55,3,2,20508.076666666668,3342.21,1795.77,0.0,0.0
2267393614,1,01,rural,7343,55,6,5,3331.9616666666666,3342.21,1795.77,1.0,0.0
2267393923,1,01,rural,7343,55,3,2,9957.213333333333,3342.21,1795.77,0.0,0.0
2267397303,1,01,rural,4312,76,4,3,16442.27,3342.21,1795.77,0.0,0.0
2267400919,1,01,rural,7343,56,4,3,8588.22,3342.21,1795.77,0.0,0.0
2267401024,1,01,rural,7342,73,2,1,9946.695,3342.21,1795.77,0.0,0.0
2267406409,1,01,rural,5212,82,3,2,20698.02666666667,3342.21,1795.77,0.0,0.0
2267411022,1,01,rural,7313,89,7,6,2473.7671428571425,3342.21,1795.77,1.0,0.0
2267417921,1,01,rural,2552,62,4,3,11825.115,3342.21,1795.77,0.0,0.0
2267418205,1,01,rural,7401,58,5,4,22311.288,3342.21,1795.77,0.0,0.0
2267423608,1,01,rural,2172,67,4,3,28828.44,3342.21,1795.77,0.0,0.0
2267424020,1,01,rural,7999,64,5,4,12248.45,3342.21,1795.77,0.0,0.0
2267424815,1,01,rural,9713,64,3,2,22836.983333333334,3342.21,1795.77,0.0,0.0
2267428715,1,01,rural,7601,114,10,9,9540.927,3342.21,1795.77,0.0,0.0
2267437813,1,01,rural,2161,77,1,0,14468.14,3342.21,1795.77,0.0,0.0
2267443407,1,01,rural,2173,144,4,3,18349.2025,3342.21,1795.77,0.0,0.0
2267443408,1,01,rural,7342,144,4,3,14793.3175,3342.21,1795.77,0.0,0.0
2267444205,1,01,rural,7322,104,9,8,16413.285555555558,3342.21,1795.77,0.0,0.0
2267445607,1,01,rural,1722,74,6,5,23081.513333333332,3342.21,1795.77,0.0,0.0
2267450509,2,01,rural,2172,74,3,2,23824.563333333335,3342.21,1795.77,0.0,0.0
2267451205,1,01,rural,2172,71,3,2,39017.89333333333,3342.21,1795.77,0.0,0.0
2267458713,1,01,rural,7332,76,1,0,17503.84,3342.21,1795.77,0.0,0.0
2267459204,1,01,rural,7332,63,4,3,8080.9075,3342.21,1795.77,0.0,0.0
2267460020,1,01,rural,9713,59,6,5,16389.915,3342.21,1795.77,0.0,0.0
2267461616,1,01,rural,2271,66,3,2,24508.193333333333,3342.21,1795.77,0.0,0.0
2267477813,1,01,rural,2172,68,6,5,16073.603333333333,3342.21,1795.77,0.0,0.0
2267478508,1,01,rural,7313,69,1,0,11341.9,3342.21,1795.77,0.0,0.0
2307482507,1,01,urbano,3222,271,2,1,73301.9,4660.52,2366.33,0.0,0.0
2307483206,1,01,urbano,1322,165,3,2,49073.01666666666,4660.52,2366.33,0.0,0.0
2307483716,1,01,urbano,3222,165,2,1,68586.135,4660.52,2366.33,0.0,0.0
2307484201,1,01,urbano,2173,194,2,1,30719.815,4660.52,2366.33,0.0,0.0
2307485814,1,01,urbano,7999,185,3,2,12688.519999999999,4660.52,2366.33,0.0,0.0
2307486508,1,01,urbano,3222,226,4,3,25434.7825,4660.52,2366.33,0.0,0.0
2307490202,1,01,urbano,7614,459,4,3,22935.62,4660.52,2366.33,0.0,0.0
2307547305,1,01,urbano,5212,286,4,3,67129.045,4660.52,2366.33,0.0,0.0
2307556604,1,01,urbano,1722,251,1,0,153612.7,4660.52,2366.33,0.0,0.0
2307556605,1,01,urbano,7322,251,2,1,29678.885,4660.52,2366.33,0.0,0.0
2307570804,1,01,urbano,2151,280,1,0,75688.52,4660.52,2366.33,0.0,0.0
2307582803,1,01,urbano,3222,274,3,2,27711.41,4660.52,2366.33,0.0,0.0
2307589203,1,01,urbano,3222,166,2,1,58816.04,4660.52,2366.33,0.0,0.0
2307598804,1,01,urbano,2271,169,1,0,34721.3,4660.52,2366.33,0.0,0.0
2307610801,1,01,urbano,5212,313,4,3,20249.9975,4660.52,2366.33,0.0,0.0
2307614803,1,01,urbano,1422,281,1,0,76081.95,4660.52,2366.33,0.0,0.0
2307614805,1,01,urbano,2162,281,2,1,31194.36,4660.52,2366.33,0.0,0.0
2307619706,1,01,urbano,2162,280,5,4,21495.144,4660.52,2366.33,0.0,0.0
2307620305,1,01,urbano,7999,347,2,1,35157.425,4660.52,2366.33,0.0,0.0
2307635805,1,01,urbano,8144,263,1,0,41999.98,4660.52,2366.33,0.0,0.0
2307636201,1,01,urbano,2625,363,1,0,39008.49,4660.52,2366.33,0.0,0.0
2307637603,1,01,urbano,2173,402,2,1,20778.68,4660.52,2366.33,0.0,0.0
2307643806,1,01,urbano,5212,318,2,1,41467.795,4660.52,2366.33,0.0,0.0
2307669701,1,01,urbano,5212,255,3,2,10245.896666666666,4660.52,2366.33,0.0,0.0
2307673201,1,01,urbano,7201,254,1,0,30184.58,4660.52,2366.33,0.0,0.0
2307692805,1,01,urbano,2174,217,4,3,11434.42,4660.52,2366.33,0.0,0.0
2307695402,1,01,urbano,2173,279,1,0,133680.17,4660.52,2366.33,0.0,0.0
2307695406,1,01,urbano,2271,279,2,1,155736.235,4660.52,2366.33,0.0,0.0
2307703703,1,01,urbano,2552,272,1,0,70844.15,4660.52,2366.33,0.0,0.0
2307707505,1,01,urbano,5212,308,4,3,12915.6725,4660.52,2366.33,0.0,0.0
2307709701,1,01,urbano,4312,384,3,2,133786.88,4660.52,2366.33,0.0,0.0
2307720203,1,01,urbano,2173,279,4,3,41574.2675,4660.52,2366.33,0.0,0.0
2307737701,1,01,urbano,2655,318,2,1,162166.835,4660.52,2366.33,0.0,0.0
2307738506,1,01,urbano,2172,255,3,2,23608.693333333333,4660.52,2366.33,0.0,0.0
2307742302,1,01,urbano,2552,281,1,0,62491.83,4660.52,2366.33,0.0,0.0
2307748604,1,01,urbano,2625,115,3,2,18311.46,4660.52,2366.33,0.0,0.0
2307750003,1,01,urbano,3222,226,4,3,23248.485,4660.52,2366.33,0.0,0.0
2307754703,1,01,urbano,2174,393,2,1,111252.82,4660.52,2366.33,0.0,0.0
2307756303,1,01,urbano,2174,338,2,1,40165.57,4660.52,2366.33,0.0,0.0
2307758206,1,01,urbano,2172,186,4,3,16417.5775,4660.52,2366.33,0.0,0.0
2307771201,1,01,urbano,2271,304,3,2,10379.56,4660.52,2366.33,0.0,0.0
2307778502,1,01,urbano,2174,270,2,1,27183.42,4660.52,2366.33,0.0,0.0
2307782206,1,01,urbano,2543,284,1,0,28186.81,4660.52,2366.33,0.0,0.0
2307783402,1,01,urbano,2271,279,4,3,27542.765,4660.52,2366.33,0.0,0.0
2307796005,1,01,urbano,1722,193,3,2,62127.13333333333,4660.52,2366.33,0.0,0.0
2307799411,1,01,urbano,2164,364,4,3,12410.31,4660.52,2366.33,0.0,0.0
2307801801,1,01,urbano,3222,274,2,1,52622.94,4660.52,2366.33,0.0,0.0
2307809301,1,01,urbano,4312,307,4,3,50105.0225,4660.52,2366.33,0.0,0.0
2307811201,1,01,urbano,4312,148,12,11,46684.1,4660.52,2366.33,0.0,0.0
2367828618,1,01,rural,3222,101,2,1,16160.655,3342.21,1795.77,0.0,0.0
2367829302,1,01,rural,7332,112,7,6,5681.274285714286,3342.21,1795.77,0.0,0.0
2367839024,1,01,rural,1722,145,1,0,49905.25,3342.21,1795.77,0.0,0.0
2367839303,1,01,rural,3222,145,1,0,65720.92,3342.21,1795.77,0.0,0.0
2407848819,1,01,urbano,9713,416,2,1,32766.39,4660.52,2366.33,0.0,0.0
2407870704,1,01,urbano,7999,421,6,5,11746.718333333332,4660.52,2366.33,0.0,0.0
2407871201,1,01,urbano,9713,303,3,2,17112.006666666664,4660.52,2366.33,0.0,0.0
2407871206,1,01,urbano,2172,303,1,0,14771.55,4660.52,2366.33,0.0,0.0
